2018-10-19 15:48:33  INFO org.apache.spark.SparkContext:54 - Running Spark version 2.2.1
2018-10-19 15:48:36  INFO org.apache.spark.streaming.scheduler.JobGenerator:54 - Started JobGenerator at 1539935320000 ms
2018-10-19 15:48:36  INFO org.apache.spark.streaming.scheduler.JobScheduler:54 - Started JobScheduler
2018-10-19 15:48:37  INFO org.spark_project.jetty.server.handler.ContextHandler:781 - Started o.s.j.s.ServletContextHandler@18ac53e8{/streaming,null,AVAILABLE,@Spark}
2018-10-19 15:48:37  INFO org.spark_project.jetty.server.handler.ContextHandler:781 - Started o.s.j.s.ServletContextHandler@7063686f{/streaming/json,null,AVAILABLE,@Spark}
2018-10-19 15:48:37  INFO org.spark_project.jetty.server.handler.ContextHandler:781 - Started o.s.j.s.ServletContextHandler@1046498a{/streaming/batch,null,AVAILABLE,@Spark}
2018-10-19 15:48:37  INFO org.spark_project.jetty.server.handler.ContextHandler:781 - Started o.s.j.s.ServletContextHandler@71cb3139{/streaming/batch/json,null,AVAILABLE,@Spark}
2018-10-19 15:48:37  INFO org.spark_project.jetty.server.handler.ContextHandler:781 - Started o.s.j.s.ServletContextHandler@409986fe{/static/streaming,null,AVAILABLE,@Spark}
2018-10-19 15:48:37  INFO org.apache.spark.streaming.StreamingContext:54 - StreamingContext started
2018-10-19 15:48:40  INFO kafka.utils.VerifiableProperties:68 - Verifying properties
2018-10-19 15:48:40  INFO kafka.utils.VerifiableProperties:68 - Property auto.offset.reset is overridden to smallest
2018-10-19 15:48:40  INFO kafka.utils.VerifiableProperties:68 - Property group.id is overridden to flinktest
2018-10-19 15:48:40  WARN kafka.utils.VerifiableProperties:83 - Property serializer.class is not valid
2018-10-19 15:48:40  INFO kafka.utils.VerifiableProperties:68 - Property zookeeper.connect is overridden to localhost:2181
2018-10-19 15:48:40  INFO kafka.utils.VerifiableProperties:68 - Property zookeeper.session.timeout.ms is overridden to 40000
2018-10-19 15:48:40  INFO org.apache.spark.streaming.scheduler.JobScheduler:54 - Added jobs for time 1539935320000 ms
2018-10-19 15:48:40  INFO org.apache.spark.streaming.scheduler.JobScheduler:54 - Starting job streaming job 1539935320000 ms.0 from job set of time 1539935320000 ms
2018-10-19 15:48:40  INFO org.apache.spark.SparkContext:54 - Starting job: print at SparkReadFromKafka.scala:44
2018-10-19 15:48:40  INFO org.apache.spark.scheduler.DAGScheduler:54 - Got job 0 (print at SparkReadFromKafka.scala:44) with 1 output partitions
2018-10-19 15:48:40  INFO org.apache.spark.scheduler.DAGScheduler:54 - Final stage: ResultStage 0 (print at SparkReadFromKafka.scala:44)
2018-10-19 15:48:40  INFO org.apache.spark.scheduler.DAGScheduler:54 - Parents of final stage: List()
2018-10-19 15:48:40  INFO org.apache.spark.scheduler.DAGScheduler:54 - Missing parents: List()
2018-10-19 15:48:40  INFO org.apache.spark.scheduler.DAGScheduler:54 - Submitting ResultStage 0 (MapPartitionsRDD[1] at mapPartitions at SparkReadFromKafka.scala:38), which has no missing parents
2018-10-19 15:48:40  INFO org.apache.spark.storage.memory.MemoryStore:54 - Block broadcast_0 stored as values in memory (estimated size 3.1 KB, free 912.3 MB)
2018-10-19 15:48:40  INFO org.apache.spark.storage.memory.MemoryStore:54 - Block broadcast_0_piece0 stored as bytes in memory (estimated size 1845.0 B, free 912.3 MB)
2018-10-19 15:48:40  INFO org.apache.spark.storage.BlockManagerInfo:54 - Added broadcast_0_piece0 in memory on 10.4.95.33:55443 (size: 1845.0 B, free: 912.3 MB)
2018-10-19 15:48:40  INFO org.apache.spark.SparkContext:54 - Created broadcast 0 from broadcast at DAGScheduler.scala:1006
2018-10-19 15:48:40  INFO org.apache.spark.scheduler.DAGScheduler:54 - Submitting 1 missing tasks from ResultStage 0 (MapPartitionsRDD[1] at mapPartitions at SparkReadFromKafka.scala:38) (first 15 tasks are for partitions Vector(0))
2018-10-19 15:48:40  INFO org.apache.spark.scheduler.TaskSchedulerImpl:54 - Adding task set 0.0 with 1 tasks
2018-10-19 15:48:40  INFO org.apache.spark.scheduler.TaskSetManager:54 - Starting task 0.0 in stage 0.0 (TID 0, localhost, executor driver, partition 0, ANY, 4735 bytes)
2018-10-19 15:48:40  INFO org.apache.spark.executor.Executor:54 - Running task 0.0 in stage 0.0 (TID 0)
2018-10-19 15:48:40  INFO org.apache.spark.streaming.kafka.KafkaRDD:54 - Computing topic test, partition 0 offsets 0 -> 3052
2018-10-19 15:48:40  INFO kafka.utils.VerifiableProperties:68 - Verifying properties
2018-10-19 15:48:40  INFO kafka.utils.VerifiableProperties:68 - Property auto.offset.reset is overridden to smallest
2018-10-19 15:48:40  INFO kafka.utils.VerifiableProperties:68 - Property group.id is overridden to flinktest
2018-10-19 15:48:40  WARN kafka.utils.VerifiableProperties:83 - Property serializer.class is not valid
2018-10-19 15:48:40  INFO kafka.utils.VerifiableProperties:68 - Property zookeeper.connect is overridden to localhost:2181
2018-10-19 15:48:40  INFO kafka.utils.VerifiableProperties:68 - Property zookeeper.session.timeout.ms is overridden to 40000
2018-10-19 15:48:40  INFO org.apache.spark.executor.Executor:54 - Finished task 0.0 in stage 0.0 (TID 0). 719 bytes result sent to driver
2018-10-19 15:48:40  INFO org.apache.spark.scheduler.TaskSetManager:54 - Finished task 0.0 in stage 0.0 (TID 0) in 153 ms on localhost (executor driver) (1/1)
2018-10-19 15:48:40  INFO org.apache.spark.scheduler.TaskSchedulerImpl:54 - Removed TaskSet 0.0, whose tasks have all completed, from pool 
2018-10-19 15:48:40  INFO org.apache.spark.scheduler.DAGScheduler:54 - ResultStage 0 (print at SparkReadFromKafka.scala:44) finished in 0.180 s
2018-10-19 15:48:40  INFO org.apache.spark.scheduler.DAGScheduler:54 - Job 0 finished: print at SparkReadFromKafka.scala:44, took 0.438202 s
2018-10-19 15:48:40  INFO org.apache.spark.streaming.scheduler.JobScheduler:54 - Finished job streaming job 1539935320000 ms.0 from job set of time 1539935320000 ms
2018-10-19 15:48:40  INFO org.apache.spark.streaming.scheduler.JobScheduler:54 - Total delay: 0.640 s for time 1539935320000 ms (execution: 0.562 s)
2018-10-19 15:48:40  INFO org.apache.spark.streaming.scheduler.ReceivedBlockTracker:54 - Deleting batches: 
2018-10-19 15:48:40  INFO org.apache.spark.streaming.scheduler.InputInfoTracker:54 - remove old batch metadata: 
2018-10-19 15:48:45  INFO org.apache.spark.streaming.scheduler.JobScheduler:54 - Added jobs for time 1539935325000 ms
2018-10-19 15:48:45  INFO org.apache.spark.streaming.scheduler.JobScheduler:54 - Starting job streaming job 1539935325000 ms.0 from job set of time 1539935325000 ms
2018-10-19 15:48:45  INFO org.apache.spark.SparkContext:54 - Starting job: print at SparkReadFromKafka.scala:44
2018-10-19 15:48:45  INFO org.apache.spark.scheduler.DAGScheduler:54 - Got job 1 (print at SparkReadFromKafka.scala:44) with 1 output partitions
2018-10-19 15:48:45  INFO org.apache.spark.scheduler.DAGScheduler:54 - Final stage: ResultStage 1 (print at SparkReadFromKafka.scala:44)
2018-10-19 15:48:45  INFO org.apache.spark.scheduler.DAGScheduler:54 - Parents of final stage: List()
2018-10-19 15:48:45  INFO org.apache.spark.scheduler.DAGScheduler:54 - Missing parents: List()
2018-10-19 15:48:45  INFO org.apache.spark.scheduler.DAGScheduler:54 - Submitting ResultStage 1 (MapPartitionsRDD[3] at mapPartitions at SparkReadFromKafka.scala:38), which has no missing parents
2018-10-19 15:48:45  INFO org.apache.spark.storage.memory.MemoryStore:54 - Block broadcast_1 stored as values in memory (estimated size 3.1 KB, free 912.3 MB)
2018-10-19 15:48:45  INFO org.apache.spark.storage.memory.MemoryStore:54 - Block broadcast_1_piece0 stored as bytes in memory (estimated size 1876.0 B, free 912.3 MB)
2018-10-19 15:48:45  INFO org.apache.spark.storage.BlockManagerInfo:54 - Added broadcast_1_piece0 in memory on 10.4.95.33:55443 (size: 1876.0 B, free: 912.3 MB)
2018-10-19 15:48:45  INFO org.apache.spark.SparkContext:54 - Created broadcast 1 from broadcast at DAGScheduler.scala:1006
2018-10-19 15:48:45  INFO org.apache.spark.scheduler.DAGScheduler:54 - Submitting 1 missing tasks from ResultStage 1 (MapPartitionsRDD[3] at mapPartitions at SparkReadFromKafka.scala:38) (first 15 tasks are for partitions Vector(0))
2018-10-19 15:48:45  INFO org.apache.spark.scheduler.TaskSchedulerImpl:54 - Adding task set 1.0 with 1 tasks
2018-10-19 15:48:45  INFO org.apache.spark.scheduler.TaskSetManager:54 - Starting task 0.0 in stage 1.0 (TID 1, localhost, executor driver, partition 0, ANY, 4735 bytes)
2018-10-19 15:48:45  INFO org.apache.spark.executor.Executor:54 - Running task 0.0 in stage 1.0 (TID 1)
2018-10-19 15:48:45  INFO org.apache.spark.streaming.kafka.KafkaRDD:54 - Computing topic test, partition 0 offsets 3052 -> 3057
2018-10-19 15:48:45  INFO kafka.utils.VerifiableProperties:68 - Verifying properties
2018-10-19 15:48:45  INFO kafka.utils.VerifiableProperties:68 - Property auto.offset.reset is overridden to smallest
2018-10-19 15:48:45  INFO kafka.utils.VerifiableProperties:68 - Property group.id is overridden to flinktest
2018-10-19 15:48:45  WARN kafka.utils.VerifiableProperties:83 - Property serializer.class is not valid
2018-10-19 15:48:45  INFO kafka.utils.VerifiableProperties:68 - Property zookeeper.connect is overridden to localhost:2181
2018-10-19 15:48:45  INFO kafka.utils.VerifiableProperties:68 - Property zookeeper.session.timeout.ms is overridden to 40000
2018-10-19 15:48:45  INFO org.apache.spark.executor.Executor:54 - Finished task 0.0 in stage 1.0 (TID 1). 713 bytes result sent to driver
2018-10-19 15:48:45  INFO org.apache.spark.scheduler.TaskSetManager:54 - Finished task 0.0 in stage 1.0 (TID 1) in 22 ms on localhost (executor driver) (1/1)
2018-10-19 15:48:45  INFO org.apache.spark.scheduler.TaskSchedulerImpl:54 - Removed TaskSet 1.0, whose tasks have all completed, from pool 
2018-10-19 15:48:45  INFO org.apache.spark.scheduler.DAGScheduler:54 - ResultStage 1 (print at SparkReadFromKafka.scala:44) finished in 0.023 s
2018-10-19 15:48:45  INFO org.apache.spark.scheduler.DAGScheduler:54 - Job 1 finished: print at SparkReadFromKafka.scala:44, took 0.038938 s
2018-10-19 15:48:45  INFO org.apache.spark.streaming.scheduler.JobScheduler:54 - Finished job streaming job 1539935325000 ms.0 from job set of time 1539935325000 ms
2018-10-19 15:48:45  INFO org.apache.spark.streaming.scheduler.JobScheduler:54 - Total delay: 0.060 s for time 1539935325000 ms (execution: 0.047 s)
2018-10-19 15:48:45  INFO org.apache.spark.rdd.MapPartitionsRDD:54 - Removing RDD 1 from persistence list
2018-10-19 15:48:45  INFO org.apache.spark.storage.BlockManager:54 - Removing RDD 1
2018-10-19 15:48:45  INFO org.apache.spark.streaming.kafka.KafkaRDD:54 - Removing RDD 0 from persistence list
2018-10-19 15:48:45  INFO org.apache.spark.storage.BlockManager:54 - Removing RDD 0
2018-10-19 15:48:45  INFO org.apache.spark.streaming.scheduler.ReceivedBlockTracker:54 - Deleting batches: 
2018-10-19 15:48:45  INFO org.apache.spark.streaming.scheduler.InputInfoTracker:54 - remove old batch metadata: 
2018-10-19 15:48:50  INFO org.apache.spark.streaming.scheduler.JobScheduler:54 - Added jobs for time 1539935330000 ms
2018-10-19 15:48:50  INFO org.apache.spark.streaming.scheduler.JobScheduler:54 - Starting job streaming job 1539935330000 ms.0 from job set of time 1539935330000 ms
2018-10-19 15:48:50  INFO org.apache.spark.SparkContext:54 - Starting job: print at SparkReadFromKafka.scala:44
2018-10-19 15:48:50  INFO org.apache.spark.scheduler.DAGScheduler:54 - Got job 2 (print at SparkReadFromKafka.scala:44) with 1 output partitions
2018-10-19 15:48:50  INFO org.apache.spark.scheduler.DAGScheduler:54 - Final stage: ResultStage 2 (print at SparkReadFromKafka.scala:44)
2018-10-19 15:48:50  INFO org.apache.spark.scheduler.DAGScheduler:54 - Parents of final stage: List()
2018-10-19 15:48:50  INFO org.apache.spark.scheduler.DAGScheduler:54 - Missing parents: List()
2018-10-19 15:48:50  INFO org.apache.spark.scheduler.DAGScheduler:54 - Submitting ResultStage 2 (MapPartitionsRDD[5] at mapPartitions at SparkReadFromKafka.scala:38), which has no missing parents
2018-10-19 15:48:50  INFO org.apache.spark.storage.memory.MemoryStore:54 - Block broadcast_2 stored as values in memory (estimated size 3.1 KB, free 912.3 MB)
2018-10-19 15:48:50  INFO org.apache.spark.storage.memory.MemoryStore:54 - Block broadcast_2_piece0 stored as bytes in memory (estimated size 1876.0 B, free 912.3 MB)
2018-10-19 15:48:50  INFO org.apache.spark.storage.BlockManagerInfo:54 - Added broadcast_2_piece0 in memory on 10.4.95.33:55443 (size: 1876.0 B, free: 912.3 MB)
2018-10-19 15:48:50  INFO org.apache.spark.SparkContext:54 - Created broadcast 2 from broadcast at DAGScheduler.scala:1006
2018-10-19 15:48:50  INFO org.apache.spark.scheduler.DAGScheduler:54 - Submitting 1 missing tasks from ResultStage 2 (MapPartitionsRDD[5] at mapPartitions at SparkReadFromKafka.scala:38) (first 15 tasks are for partitions Vector(0))
2018-10-19 15:48:50  INFO org.apache.spark.scheduler.TaskSchedulerImpl:54 - Adding task set 2.0 with 1 tasks
2018-10-19 15:48:50  INFO org.apache.spark.scheduler.TaskSetManager:54 - Starting task 0.0 in stage 2.0 (TID 2, localhost, executor driver, partition 0, ANY, 4735 bytes)
2018-10-19 15:48:50  INFO org.apache.spark.executor.Executor:54 - Running task 0.0 in stage 2.0 (TID 2)
2018-10-19 15:48:50  INFO org.apache.spark.streaming.kafka.KafkaRDD:54 - Computing topic test, partition 0 offsets 3057 -> 3062
2018-10-19 15:48:50  INFO kafka.utils.VerifiableProperties:68 - Verifying properties
2018-10-19 15:48:50  INFO kafka.utils.VerifiableProperties:68 - Property auto.offset.reset is overridden to smallest
2018-10-19 15:48:50  INFO kafka.utils.VerifiableProperties:68 - Property group.id is overridden to flinktest
2018-10-19 15:48:50  WARN kafka.utils.VerifiableProperties:83 - Property serializer.class is not valid
2018-10-19 15:48:50  INFO kafka.utils.VerifiableProperties:68 - Property zookeeper.connect is overridden to localhost:2181
2018-10-19 15:48:50  INFO kafka.utils.VerifiableProperties:68 - Property zookeeper.session.timeout.ms is overridden to 40000
2018-10-19 15:48:50  INFO org.apache.spark.executor.Executor:54 - Finished task 0.0 in stage 2.0 (TID 2). 713 bytes result sent to driver
2018-10-19 15:48:50  INFO org.apache.spark.scheduler.TaskSetManager:54 - Finished task 0.0 in stage 2.0 (TID 2) in 12 ms on localhost (executor driver) (1/1)
2018-10-19 15:48:50  INFO org.apache.spark.scheduler.TaskSchedulerImpl:54 - Removed TaskSet 2.0, whose tasks have all completed, from pool 
2018-10-19 15:48:50  INFO org.apache.spark.scheduler.DAGScheduler:54 - ResultStage 2 (print at SparkReadFromKafka.scala:44) finished in 0.013 s
2018-10-19 15:48:50  INFO org.apache.spark.scheduler.DAGScheduler:54 - Job 2 finished: print at SparkReadFromKafka.scala:44, took 0.022925 s
2018-10-19 15:48:50  INFO org.apache.spark.streaming.scheduler.JobScheduler:54 - Finished job streaming job 1539935330000 ms.0 from job set of time 1539935330000 ms
2018-10-19 15:48:50  INFO org.apache.spark.rdd.MapPartitionsRDD:54 - Removing RDD 3 from persistence list
2018-10-19 15:48:50  INFO org.apache.spark.streaming.scheduler.JobScheduler:54 - Total delay: 0.041 s for time 1539935330000 ms (execution: 0.029 s)
2018-10-19 15:48:50  INFO org.apache.spark.storage.BlockManager:54 - Removing RDD 3
2018-10-19 15:48:50  INFO org.apache.spark.streaming.kafka.KafkaRDD:54 - Removing RDD 2 from persistence list
2018-10-19 15:48:50  INFO org.apache.spark.storage.BlockManager:54 - Removing RDD 2
2018-10-19 15:48:50  INFO org.apache.spark.streaming.scheduler.ReceivedBlockTracker:54 - Deleting batches: 
2018-10-19 15:48:50  INFO org.apache.spark.streaming.scheduler.InputInfoTracker:54 - remove old batch metadata: 1539935320000 ms
2018-10-19 15:48:55  INFO org.apache.spark.streaming.scheduler.JobScheduler:54 - Added jobs for time 1539935335000 ms
2018-10-19 15:48:55  INFO org.apache.spark.streaming.scheduler.JobScheduler:54 - Starting job streaming job 1539935335000 ms.0 from job set of time 1539935335000 ms
2018-10-19 15:48:55  INFO org.apache.spark.SparkContext:54 - Starting job: print at SparkReadFromKafka.scala:44
2018-10-19 15:48:55  INFO org.apache.spark.scheduler.DAGScheduler:54 - Got job 3 (print at SparkReadFromKafka.scala:44) with 1 output partitions
2018-10-19 15:48:55  INFO org.apache.spark.scheduler.DAGScheduler:54 - Final stage: ResultStage 3 (print at SparkReadFromKafka.scala:44)
2018-10-19 15:48:55  INFO org.apache.spark.scheduler.DAGScheduler:54 - Parents of final stage: List()
